2015-03-30 12:21:44,338 [11] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2015-03-30 12:22:05,456 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 22] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:05,456 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 22] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:05,456 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 22] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:05,456 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 22] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:05,456 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 22] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:05,456 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 22] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:05,456 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 22] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:05,462 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 22] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:05,685 [14] INFO  Umbraco.Web.UmbracoModule - [Thread 16] Setting OriginalRequestUrl: localhost:60166/umbraco
2015-03-30 12:22:05,852 [14] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:06,082 [14] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 16] Executing installation step: DatabaseConfigure
2015-03-30 12:22:06,089 [14] INFO  Umbraco.Core.DatabaseContext - [Thread 16] Configured a new ConnectionString using the 'System.Data.SqlServerCe.4.0' provider.
2015-03-30 12:22:06,206 [14] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 16] Step completed (took 124ms)
2015-03-30 12:22:06,341 [14] INFO  Umbraco.Core.UmbracoApplicationBase - [Thread 10] Application shutdown. Reason: ConfigurationChange
2015-03-30 12:22:07,223 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Determining hash of code files on disk
2015-03-30 12:22:07,232 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Hash determined (took 5ms)
2015-03-30 12:22:07,237 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of umbraco.interfaces.IApplicationStartupHandler
2015-03-30 12:22:07,251 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of umbraco.interfaces.IApplicationStartupHandler, found 35 (took 13ms)
2015-03-30 12:22:07,311 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
2015-03-30 12:22:07,312 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter, found 0 (took 0ms)
2015-03-30 12:22:07,312 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.PropertyEditors.IPropertyValueConverter
2015-03-30 12:22:07,313 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.PropertyEditors.IPropertyValueConverter, found 16 (took 0ms)
2015-03-30 12:22:07,323 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Web.Mvc.SurfaceController
2015-03-30 12:22:07,324 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Web.Mvc.SurfaceController, found 4 (took 0ms)
2015-03-30 12:22:07,324 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Web.WebApi.UmbracoApiController
2015-03-30 12:22:07,326 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Web.WebApi.UmbracoApiController, found 30 (took 1ms)
2015-03-30 12:22:07,350 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.Media.IThumbnailProvider
2015-03-30 12:22:07,351 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.Media.IThumbnailProvider, found 3 (took 0ms)
2015-03-30 12:22:07,351 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Starting resolution types of Umbraco.Core.Media.IImageUrlProvider
2015-03-30 12:22:07,352 [7] INFO  Umbraco.Core.PluginManager - [Thread 11] Completed resolution of types of Umbraco.Core.Media.IImageUrlProvider, found 1 (took 0ms)
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,726 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,757 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,789 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,790 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:07,795 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 11] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:08,196 [7] INFO  Umbraco.Web.UmbracoModule - [Thread 15] Setting OriginalRequestUrl: localhost:60166/umbraco
2015-03-30 12:22:08,322 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:08,564 [7] INFO  Umbraco.Web.Install.Controllers.InstallApiController - [Thread 15] Executing installation step: DatabaseInstall
2015-03-30 12:22:08,566 [7] INFO  Umbraco.Core.DatabaseContext - [Thread 15] Database configuration status: Started
2015-03-30 12:22:08,890 [7] INFO  Umbraco.Core.ApplicationContext - [Thread 15] CurrentVersion different from configStatus: '7.1.8',''
2015-03-30 12:22:08,890 [7] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Initializing database schema creation
2015-03-30 12:22:08,995 [7] INFO  Umbraco.Core.Persistence.Database - [Thread 15] Create Table sql -1:
